Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
21 Huelva;16-64 años;% Extranjeros;Hombres;2019;9,96
21 Huelva;16-64 años;% Extranjeros;Mujeres;2019;11,35
21 Huelva;65 y más;TOTAL;Ambos sexos;2019;86.830
21 Huelva;65 y más;TOTAL;Hombres;2019;38.324
21 Huelva;65 y más;TOTAL;Mujeres;2019;48.506
21 Huelva;65 y más;Españoles;Ambos sexos;2019;85.166
21 Huelva;65 y más;Españoles;Hombres;2019;37.463
21 Huelva;65 y más;Españoles;Mujeres;2019;47.703
21 Huelva;65 y más;Extranjeros;Ambos sexos;2019;1.664
21 Huelva;65 y más;Extranjeros;Hombres;2019;861
21 Huelva;65 y más;Extranjeros;Mujeres;2019;803
21 Huelva;65 y más;% Extranjeros;Ambos sexos;2019;1,92
21 Huelva;65 y más;% Extranjeros;Hombres;2019;2,25
21 Huelva;65 y más;% Extranjeros;Mujeres;2019;1,66
22 Huesca;TOTAL EDADES;TOTAL;Ambos sexos;2019;220.461
22 Huesca;TOTAL EDADES;TOTAL;Hombres;2019;111.228
22 Huesca;TOTAL EDADES;TOTAL;Mujeres;2019;109.233
22 Huesca;TOTAL EDADES;Españoles;Ambos sexos;2019;195.385
22 Huesca;TOTAL EDADES;Españoles;Hombres;2019;98.083
22 Huesca;TOTAL EDADES;Españoles;Mujeres;2019;97.302
22 Huesca;TOTAL EDADES;Extranjeros;Ambos sexos;2019;25.076
22 Huesca;TOTAL EDADES;Extranjeros;Hombres;2019;13.145
22 Huesca;TOTAL EDADES;Extranjeros;Mujeres;2019;11.931
22 Huesca;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;11,37
22 Huesca;TOTAL EDADES;% Extranjeros;Hombres;2019;11,82
22 Huesca;TOTAL EDADES;% Extranjeros;Mujeres;2019;10,92
22 Huesca;0-15 años;TOTAL;Ambos sexos;2019;31.938
22 Huesca;0-15 años;TOTAL;Hombres;2019;16.332
22 Huesca;0-15 años;TOTAL;Mujeres;2019;15.606
22 Huesca;0-15 años;Españoles;Ambos sexos;2019;27.777
22 Huesca;0-15 años;Españoles;Hombres;2019;14.118
22 Huesca;0-15 años;Españoles;Mujeres;2019;13.659
22 Huesca;0-15 años;Extranjeros;Ambos sexos;2019;4.161
22 Huesca;0-15 años;Extranjeros;Hombres;2019;2.214
22 Huesca;0-15 años;Extranjeros;Mujeres;2019;1.947
22 Huesca;0-15 años;% Extranjeros;Ambos sexos;2019;13,03
22 Huesca;0-15 años;% Extranjeros;Hombres;2019;13,56
22 Huesca;0-15 años;% Extranjeros;Mujeres;2019;12,48
22 Huesca;16-64 años;TOTAL;Ambos sexos;2019;139.025
22 Huesca;16-64 años;TOTAL;Hombres;2019;72.478
22 Huesca;16-64 años;TOTAL;Mujeres;2019;66.547
22 Huesca;16-64 años;Españoles;Ambos sexos;2019;118.799
22 Huesca;16-64 años;Españoles;Hombres;2019;61.867
22 Huesca;16-64 años;Españoles;Mujeres;2019;56.932
22 Huesca;16-64 años;Extranjeros;Ambos sexos;2019;20.226
22 Huesca;16-64 años;Extranjeros;Hombres;2019;10.611
22 Huesca;16-64 años;Extranjeros;Mujeres;2019;9.615
22 Huesca;16-64 años;% Extranjeros;Ambos sexos;2019;14,55
22 Huesca;16-64 años;% Extranjeros;Hombres;2019;14,64
22 Huesca;16-64 años;% Extranjeros;Mujeres;2019;14,45
22 Huesca;65 y más;TOTAL;Ambos sexos;2019;49.498
22 Huesca;65 y más;TOTAL;Hombres;2019;22.418
22 Huesca;65 y más;TOTAL;Mujeres;2019;27.080
22 Huesca;65 y más;Españoles;Ambos sexos;2019;48.809
22 Huesca;65 y más;Españoles;Hombres;2019;22.098
22 Huesca;65 y más;Españoles;Mujeres;2019;26.711
22 Huesca;65 y más;Extranjeros;Ambos sexos;2019;689
22 Huesca;65 y más;Extranjeros;Hombres;2019;320
22 Huesca;65 y más;Extranjeros;Mujeres;2019;369
22 Huesca;65 y más;% Extranjeros;Ambos sexos;2019;1,39
22 Huesca;65 y más;% Extranjeros;Hombres;2019;1,43
22 Huesca;65 y más;% Extranjeros;Mujeres;2019;1,36
23 Jaén;TOTAL EDADES;TOTAL;Ambos sexos;2019;633.564
23 Jaén;TOTAL EDADES;TOTAL;Hombres;2019;313.356
23 Jaén;TOTAL EDADES;TOTAL;Mujeres;2019;320.208
23 Jaén;TOTAL EDADES;Españoles;Ambos sexos;2019;618.192
23 Jaén;TOTAL EDADES;Españoles;Hombres;2019;305.105
23 Jaén;TOTAL EDADES;Españoles;Mujeres;2019;313.087
23 Jaén;TOTAL EDADES;Extranjeros;Ambos sexos;2019;15.372
23 Jaén;TOTAL EDADES;Extranjeros;Hombres;2019;8.251
23 Jaén;TOTAL EDADES;Extranjeros;Mujeres;2019;7.121
23 Jaén;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;2,43
23 Jaén;TOTAL EDADES;% Extranjeros;Hombres;2019;2,63
23 Jaén;TOTAL EDADES;% Extranjeros;Mujeres;2019;2,22
23 Jaén;0-15 años;TOTAL;Ambos sexos;2019;96.057
23 Jaén;0-15 años;TOTAL;Hombres;2019;49.253
23 Jaén;0-15 años;TOTAL;Mujeres;2019;46.804
23 Jaén;0-15 años;Españoles;Ambos sexos;2019;93.872
23 Jaén;0-15 años;Españoles;Hombres;2019;48.148
23 Jaén;0-15 años;Españoles;Mujeres;2019;45.724
23 Jaén;0-15 años;Extranjeros;Ambos sexos;2019;2.185
23 Jaén;0-15 años;Extranjeros;Hombres;2019;1.105
23 Jaén;0-15 años;Extranjeros;Mujeres;2019;1.080
23 Jaén;0-15 años;% Extranjeros;Ambos sexos;2019;2,27
23 Jaén;0-15 años;% Extranjeros;Hombres;2019;2,24
23 Jaén;0-15 años;% Extranjeros;Mujeres;2019;2,31
23 Jaén;16-64 años;TOTAL;Ambos sexos;2019;415.835
23 Jaén;16-64 años;TOTAL;Hombres;2019;212.032
23 Jaén;16-64 años;TOTAL;Mujeres;2019;203.803
23 Jaén;16-64 años;Españoles;Ambos sexos;2019;403.329
23 Jaén;16-64 años;Españoles;Hombres;2019;205.221
23 Jaén;16-64 años;Españoles;Mujeres;2019;198.108
23 Jaén;16-64 años;Extranjeros;Ambos sexos;2019;12.506
23 Jaén;16-64 años;Extranjeros;Hombres;2019;6.811
23 Jaén;16-64 años;Extranjeros;Mujeres;2019;5.695
23 Jaén;16-64 años;% Extranjeros;Ambos sexos;2019;3,01
23 Jaén;16-64 años;% Extranjeros;Hombres;2019;3,21
23 Jaén;16-64 años;% Extranjeros;Mujeres;2019;2,79
23 Jaén;65 y más;TOTAL;Ambos sexos;2019;121.672
23 Jaén;65 y más;TOTAL;Hombres;2019;52.071
23 Jaén;65 y más;TOTAL;Mujeres;2019;69.601
23 Jaén;65 y más;Españoles;Ambos sexos;2019;120.991
23 Jaén;65 y más;Españoles;Hombres;2019;51.736
23 Jaén;65 y más;Españoles;Mujeres;2019;69.255
23 Jaén;65 y más;Extranjeros;Ambos sexos;2019;681
23 Jaén;65 y más;Extranjeros;Hombres;2019;335
23 Jaén;65 y más;Extranjeros;Mujeres;2019;346
23 Jaén;65 y más;% Extranjeros;Ambos sexos;2019;0,56
23 Jaén;65 y más;% Extranjeros;Hombres;2019;0,64
23 Jaén;65 y más;% Extranjeros;Mujeres;2019;0,50
24 León;TOTAL EDADES;TOTAL;Ambos sexos;2019;460.001
24 León;TOTAL EDADES;TOTAL;Hombres;2019;223.744
24 León;TOTAL EDADES;TOTAL;Mujeres;2019;236.257
24 León;TOTAL EDADES;Españoles;Ambos sexos;2019;440.892
24 León;TOTAL EDADES;Españoles;Hombres;2019;214.455
24 León;TOTAL EDADES;Españoles;Mujeres;2019;226.437
24 León;TOTAL EDADES;Extranjeros;Ambos sexos;2019;19.109
24 León;TOTAL EDADES;Extranjeros;Hombres;2019;9.289
24 León;TOTAL EDADES;Extranjeros;Mujeres;2019;9.820
24 León;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;4,15
24 León;TOTAL EDADES;% Extranjeros;Hombres;2019;4,15
24 León;TOTAL EDADES;% Extranjeros;Mujeres;2019;4,16
24 León;0-15 años;TOTAL;Ambos sexos;2019;52.383
24 León;0-15 años;TOTAL;Hombres;2019;26.878
24 León;0-15 años;TOTAL;Mujeres;2019;25.505
24 León;0-15 años;Españoles;Ambos sexos;2019;49.647
24 León;0-15 años;Españoles;Hombres;2019;25.452
24 León;0-15 años;Españoles;Mujeres;2019;24.195
24 León;0-15 años;Extranjeros;Ambos sexos;2019;2.736
24 León;0-15 años;Extranjeros;Hombres;2019;1.426
24 León;0-15 años;Extranjeros;Mujeres;2019;1.310
24 León;0-15 años;% Extranjeros;Ambos sexos;2019;5,22
24 León;0-15 años;% Extranjeros;Hombres;2019;5,31
24 León;0-15 años;% Extranjeros;Mujeres;2019;5,14
24 León;16-64 años;TOTAL;Ambos sexos;2019;283.231
24 León;16-64 años;TOTAL;Hombres;2019;143.211
24 León;16-64 años;TOTAL;Mujeres;2019;140.020
24 León;16-64 años;Españoles;Ambos sexos;2019;267.752
24 León;16-64 años;Españoles;Hombres;2019;135.742
24 León;16-64 años;Españoles;Mujeres;2019;132.010
24 León;16-64 años;Extranjeros;Ambos sexos;2019;15.479
24 León;16-64 años;Extranjeros;Hombres;2019;7.469
24 León;16-64 años;Extranjeros;Mujeres;2019;8.010
24 León;16-64 años;% Extranjeros;Ambos sexos;2019;5,47
24 León;16-64 años;% Extranjeros;Hombres;2019;5,22
24 León;16-64 años;% Extranjeros;Mujeres;2019;5,72
24 León;65 y más;TOTAL;Ambos sexos;2019;124.387
24 León;65 y más;TOTAL;Hombres;2019;53.655
24 León;65 y más;TOTAL;Mujeres;2019;70.732
24 León;65 y más;Españoles;Ambos sexos;2019;123.493
24 León;65 y más;Españoles;Hombres;2019;53.261
24 León;65 y más;Españoles;Mujeres;2019;70.232
24 León;65 y más;Extranjeros;Ambos sexos;2019;894
24 León;65 y más;Extranjeros;Hombres;2019;394
24 León;65 y más;Extranjeros;Mujeres;2019;500
24 León;65 y más;% Extranjeros;Ambos sexos;2019;0,72
24 León;65 y más;% Extranjeros;Hombres;2019;0,73
24 León;65 y más;% Extranjeros;Mujeres;2019;0,71
25 Lleida;TOTAL EDADES;TOTAL;Ambos sexos;2019;434.930
25 Lleida;TOTAL EDADES;TOTAL;Hombres;2019;220.878
25 Lleida;TOTAL EDADES;TOTAL;Mujeres;2019;214.052
25 Lleida;TOTAL EDADES;Españoles;Ambos sexos;2019;359.288
25 Lleida;TOTAL EDADES;Españoles;Hombres;2019;178.617
25 Lleida;TOTAL EDADES;Españoles;Mujeres;2019;180.671
25 Lleida;TOTAL EDADES;Extranjeros;Ambos sexos;2019;75.642
25 Lleida;TOTAL EDADES;Extranjeros;Hombres;2019;42.261
25 Lleida;TOTAL EDADES;Extranjeros;Mujeres;2019;33.381
25 Lleida;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;17,39
25 Lleida;TOTAL EDADES;% Extranjeros;Hombres;2019;19,13
25 Lleida;TOTAL EDADES;% Extranjeros;Mujeres;2019;15,59
25 Lleida;0-15 años;TOTAL;Ambos sexos;2019;69.883
25 Lleida;0-15 años;TOTAL;Hombres;2019;35.850
25 Lleida;0-15 años;TOTAL;Mujeres;2019;34.033
25 Lleida;0-15 años;Españoles;Ambos sexos;2019;56.352
25 Lleida;0-15 años;Españoles;Hombres;2019;28.783
25 Lleida;0-15 años;Españoles;Mujeres;2019;27.569
25 Lleida;0-15 años;Extranjeros;Ambos sexos;2019;13.531
25 Lleida;0-15 años;Extranjeros;Hombres;2019;7.067
25 Lleida;0-15 años;Extranjeros;Mujeres;2019;6.464
25 Lleida;0-15 años;% Extranjeros;Ambos sexos;2019;19,36
25 Lleida;0-15 años;% Extranjeros;Hombres;2019;19,71
25 Lleida;0-15 años;% Extranjeros;Mujeres;2019;18,99
25 Lleida;16-64 años;TOTAL;Ambos sexos;2019;280.895
25 Lleida;16-64 años;TOTAL;Hombres;2019;147.819
25 Lleida;16-64 años;TOTAL;Mujeres;2019;133.076
25 Lleida;16-64 años;Españoles;Ambos sexos;2019;220.337
25 Lleida;16-64 años;Españoles;Hombres;2019;113.309
25 Lleida;16-64 años;Españoles;Mujeres;2019;107.028
25 Lleida;16-64 años;Extranjeros;Ambos sexos;2019;60.558
25 Lleida;16-64 años;Extranjeros;Hombres;2019;34.510
25 Lleida;16-64 años;Extranjeros;Mujeres;2019;26.048
25 Lleida;16-64 años;% Extranjeros;Ambos sexos;2019;21,56
25 Lleida;16-64 años;% Extranjeros;Hombres;2019;23,35
25 Lleida;16-64 años;% Extranjeros;Mujeres;2019;19,57
25 Lleida;65 y más;TOTAL;Ambos sexos;2019;84.152
25 Lleida;65 y más;TOTAL;Hombres;2019;37.209
25 Lleida;65 y más;TOTAL;Mujeres;2019;46.943
25 Lleida;65 y más;Españoles;Ambos sexos;2019;82.599
25 Lleida;65 y más;Españoles;Hombres;2019;36.525
25 Lleida;65 y más;Españoles;Mujeres;2019;46.074
25 Lleida;65 y más;Extranjeros;Ambos sexos;2019;1.553
25 Lleida;65 y más;Extranjeros;Hombres;2019;684
25 Lleida;65 y más;Extranjeros;Mujeres;2019;869
25 Lleida;65 y más;% Extranjeros;Ambos sexos;2019;1,85
25 Lleida;65 y más;% Extranjeros;Hombres;2019;1,84
25 Lleida;65 y más;% Extranjeros;Mujeres;2019;1,85
27 Lugo;TOTAL EDADES;TOTAL;Ambos sexos;2019;329.587
27 Lugo;TOTAL EDADES;TOTAL;Hombres;2019;159.686
27 Lugo;TOTAL EDADES;TOTAL;Mujeres;2019;169.901
27 Lugo;TOTAL EDADES;Españoles;Ambos sexos;2019;315.003
27 Lugo;TOTAL EDADES;Españoles;Hombres;2019;152.293
27 Lugo;TOTAL EDADES;Españoles;Mujeres;2019;162.710
27 Lugo;TOTAL EDADES;Extranjeros;Ambos sexos;2019;14.584
27 Lugo;TOTAL EDADES;Extranjeros;Hombres;2019;7.393
27 Lugo;TOTAL EDADES;Extranjeros;Mujeres;2019;7.191
27 Lugo;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;4,42
27 Lugo;TOTAL EDADES;% Extranjeros;Hombres;2019;4,63
27 Lugo;TOTAL EDADES;% Extranjeros;Mujeres;2019;4,23
27 Lugo;0-15 años;TOTAL;Ambos sexos;2019;35.667
27 Lugo;0-15 años;TOTAL;Hombres;2019;18.068
27 Lugo;0-15 años;TOTAL;Mujeres;2019;17.599
27 Lugo;0-15 años;Españoles;Ambos sexos;2019;33.526
27 Lugo;0-15 años;Españoles;Hombres;2019;17.022
27 Lugo;0-15 años;Españoles;Mujeres;2019;16.504
27 Lugo;0-15 años;Extranjeros;Ambos sexos;2019;2.141
27 Lugo;0-15 años;Extranjeros;Hombres;2019;1.046
27 Lugo;0-15 años;Extranjeros;Mujeres;2019;1.095
27 Lugo;0-15 años;% Extranjeros;Ambos sexos;2019;6,00
27 Lugo;0-15 años;% Extranjeros;Hombres;2019;5,79
27 Lugo;0-15 años;% Extranjeros;Mujeres;2019;6,22
27 Lugo;16-64 años;TOTAL;Ambos sexos;2019;197.916
27 Lugo;16-64 años;TOTAL;Hombres;2019;99.595
27 Lugo;16-64 años;TOTAL;Mujeres;2019;98.321
27 Lugo;16-64 años;Españoles;Ambos sexos;2019;186.083
27 Lugo;16-64 años;Españoles;Hombres;2019;93.522
27 Lugo;16-64 años;Españoles;Mujeres;2019;92.561
27 Lugo;16-64 años;Extranjeros;Ambos sexos;2019;11.833
27 Lugo;16-64 años;Extranjeros;Hombres;2019;6.073
27 Lugo;16-64 años;Extranjeros;Mujeres;2019;5.760
27 Lugo;16-64 años;% Extranjeros;Ambos sexos;2019;5,98
27 Lugo;16-64 años;% Extranjeros;Hombres;2019;6,10
27 Lugo;16-64 años;% Extranjeros;Mujeres;2019;5,86
27 Lugo;65 y más;TOTAL;Ambos sexos;2019;96.004
27 Lugo;65 y más;TOTAL;Hombres;2019;42.023
27 Lugo;65 y más;TOTAL;Mujeres;2019;53.981
27 Lugo;65 y más;Españoles;Ambos sexos;2019;95.394
27 Lugo;65 y más;Españoles;Hombres;2019;41.749
27 Lugo;65 y más;Españoles;Mujeres;2019;53.645
27 Lugo;65 y más;Extranjeros;Ambos sexos;2019;610
27 Lugo;65 y más;Extranjeros;Hombres;2019;274
27 Lugo;65 y más;Extranjeros;Mujeres;2019;336
27 Lugo;65 y más;% Extranjeros;Ambos sexos;2019;0,64
27 Lugo;65 y más;% Extranjeros;Hombres;2019;0,65
27 Lugo;65 y más;% Extranjeros;Mujeres;2019;0,62
28 Madrid;TOTAL EDADES;TOTAL;Ambos sexos;2019;6.663.394
28 Madrid;TOTAL EDADES;TOTAL;Hombres;2019;3.187.312
28 Madrid;TOTAL EDADES;TOTAL;Mujeres;2019;3.476.082
28 Madrid;TOTAL EDADES;Españoles;Ambos sexos;2019;5.781.575
28 Madrid;TOTAL EDADES;Españoles;Hombres;2019;2.771.228
28 Madrid;TOTAL EDADES;Españoles;Mujeres;2019;3.010.347
28 Madrid;TOTAL EDADES;Extranjeros;Ambos sexos;2019;881.819
28 Madrid;TOTAL EDADES;Extranjeros;Hombres;2019;416.084
28 Madrid;TOTAL EDADES;Extranjeros;Mujeres;2019;465.735
28 Madrid;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;13,23
28 Madrid;TOTAL EDADES;% Extranjeros;Hombres;2019;13,05
28 Madrid;TOTAL EDADES;% Extranjeros;Mujeres;2019;13,40
28 Madrid;0-15 años;TOTAL;Ambos sexos;2019;1.085.284
28 Madrid;0-15 años;TOTAL;Hombres;2019;556.793
28 Madrid;0-15 años;TOTAL;Mujeres;2019;528.491
28 Madrid;0-15 años;Españoles;Ambos sexos;2019;956.566
28 Madrid;0-15 años;Españoles;Hombres;2019;490.790
28 Madrid;0-15 años;Españoles;Mujeres;2019;465.776
28 Madrid;0-15 años;Extranjeros;Ambos sexos;2019;128.718
28 Madrid;0-15 años;Extranjeros;Hombres;2019;66.003
28 Madrid;0-15 años;Extranjeros;Mujeres;2019;62.715
28 Madrid;0-15 años;% Extranjeros;Ambos sexos;2019;11,86
28 Madrid;0-15 años;% Extranjeros;Hombres;2019;11,85
28 Madrid;0-15 años;% Extranjeros;Mujeres;2019;11,87
28 Madrid;16-64 años;TOTAL;Ambos sexos;2019;4.397.071
28 Madrid;16-64 años;TOTAL;Hombres;2019;2.139.949
28 Madrid;16-64 años;TOTAL;Mujeres;2019;2.257.122
28 Madrid;16-64 años;Españoles;Ambos sexos;2019;3.677.851
28 Madrid;16-64 años;Españoles;Hombres;2019;1.802.900
28 Madrid;16-64 años;Españoles;Mujeres;2019;1.874.951
28 Madrid;16-64 años;Extranjeros;Ambos sexos;2019;719.220
28 Madrid;16-64 años;Extranjeros;Hombres;2019;337.049
28 Madrid;16-64 años;Extranjeros;Mujeres;2019;382.171
28 Madrid;16-64 años;% Extranjeros;Ambos sexos;2019;16,36
28 Madrid;16-64 años;% Extranjeros;Hombres;2019;15,75
28 Madrid;16-64 años;% Extranjeros;Mujeres;2019;16,93
28 Madrid;65 y más;TOTAL;Ambos sexos;2019;1.181.039
28 Madrid;65 y más;TOTAL;Hombres;2019;490.570
28 Madrid;65 y más;TOTAL;Mujeres;2019;690.469
28 Madrid;65 y más;Españoles;Ambos sexos;2019;1.147.158
28 Madrid;65 y más;Españoles;Hombres;2019;477.538
28 Madrid;65 y más;Españoles;Mujeres;2019;669.620
28 Madrid;65 y más;Extranjeros;Ambos sexos;2019;33.881
28 Madrid;65 y más;Extranjeros;Hombres;2019;13.032
28 Madrid;65 y más;Extranjeros;Mujeres;2019;20.849
28 Madrid;65 y más;% Extranjeros;Ambos sexos;2019;2,87
28 Madrid;65 y más;% Extranjeros;Hombres;2019;2,66
28 Madrid;65 y más;% Extranjeros;Mujeres;2019;3,02
29 Málaga;TOTAL EDADES;TOTAL;Ambos sexos;2019;1.661.785
29 Málaga;TOTAL EDADES;TOTAL;Hombres;2019;814.349
29 Málaga;TOTAL EDADES;TOTAL;Mujeres;2019;847.436
29 Málaga;TOTAL EDADES;Españoles;Ambos sexos;2019;1.408.632
29 Málaga;TOTAL EDADES;Españoles;Hombres;2019;690.934
29 Málaga;TOTAL EDADES;Españoles;Mujeres;2019;717.698
29 Málaga;TOTAL EDADES;Extranjeros;Ambos sexos;2019;253.153
29 Málaga;TOTAL EDADES;Extranjeros;Hombres;2019;123.415
29 Málaga;TOTAL EDADES;Extranjeros;Mujeres;2019;129.738
29 Málaga;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;15,23
29 Málaga;TOTAL EDADES;% Extranjeros;Hombres;2019;15,16
29 Málaga;TOTAL EDADES;% Extranjeros;Mujeres;2019;15,31
29 Málaga;0-15 años;TOTAL;Ambos sexos;2019;278.981
29 Málaga;0-15 años;TOTAL;Hombres;2019;143.186
29 Málaga;0-15 años;TOTAL;Mujeres;2019;135.795
29 Málaga;0-15 años;Españoles;Ambos sexos;2019;246.610
29 Málaga;0-15 años;Españoles;Hombres;2019;126.511
29 Málaga;0-15 años;Españoles;Mujeres;2019;120.099
29 Málaga;0-15 años;Extranjeros;Ambos sexos;2019;32.371
29 Málaga;0-15 años;Extranjeros;Hombres;2019;16.675
29 Málaga;0-15 años;Extranjeros;Mujeres;2019;15.696
29 Málaga;0-15 años;% Extranjeros;Ambos sexos;2019;11,60
29 Málaga;0-15 años;% Extranjeros;Hombres;2019;11,65
29 Málaga;0-15 años;% Extranjeros;Mujeres;2019;11,56
29 Málaga;16-64 años;TOTAL;Ambos sexos;2019;1.096.253
29 Málaga;16-64 años;TOTAL;Hombres;2019;543.127
29 Málaga;16-64 años;TOTAL;Mujeres;2019;553.126
29 Málaga;16-64 años;Españoles;Ambos sexos;2019;921.332
29 Málaga;16-64 años;Españoles;Hombres;2019;459.456
29 Málaga;16-64 años;Españoles;Mujeres;2019;461.876
29 Málaga;16-64 años;Extranjeros;Ambos sexos;2019;174.921
29 Málaga;16-64 años;Extranjeros;Hombres;2019;83.671
29 Málaga;16-64 años;Extranjeros;Mujeres;2019;91.250
29 Málaga;16-64 años;% Extranjeros;Ambos sexos;2019;15,96
29 Málaga;16-64 años;% Extranjeros;Hombres;2019;15,41
29 Málaga;16-64 años;% Extranjeros;Mujeres;2019;16,50
29 Málaga;65 y más;TOTAL;Ambos sexos;2019;286.551
29 Málaga;65 y más;TOTAL;Hombres;2019;128.036
29 Málaga;65 y más;TOTAL;Mujeres;2019;158.515
29 Málaga;65 y más;Españoles;Ambos sexos;2019;240.690
29 Málaga;65 y más;Españoles;Hombres;2019;104.967
29 Málaga;65 y más;Españoles;Mujeres;2019;135.723
29 Málaga;65 y más;Extranjeros;Ambos sexos;2019;45.861
29 Málaga;65 y más;Extranjeros;Hombres;2019;23.069
29 Málaga;65 y más;Extranjeros;Mujeres;2019;22.792
29 Málaga;65 y más;% Extranjeros;Ambos sexos;2019;16,00
29 Málaga;65 y más;% Extranjeros;Hombres;2019;18,02
29 Málaga;65 y más;% Extranjeros;Mujeres;2019;14,38
30 Murcia;TOTAL EDADES;TOTAL;Ambos sexos;2019;1.493.898
30 Murcia;TOTAL EDADES;TOTAL;Hombres;2019;747.615
30 Murcia;TOTAL EDADES;TOTAL;Mujeres;2019;746.283
30 Murcia;TOTAL EDADES;Españoles;Ambos sexos;2019;1.282.659
30 Murcia;TOTAL EDADES;Españoles;Hombres;2019;633.488
30 Murcia;TOTAL EDADES;Españoles;Mujeres;2019;649.171
30 Murcia;TOTAL EDADES;Extranjeros;Ambos sexos;2019;211.239
30 Murcia;TOTAL EDADES;Extranjeros;Hombres;2019;114.127
30 Murcia;TOTAL EDADES;Extranjeros;Mujeres;2019;97.112
30 Murcia;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;14,14
30 Murcia;TOTAL EDADES;% Extranjeros;Hombres;2019;15,27
30 Murcia;TOTAL EDADES;% Extranjeros;Mujeres;2019;13,01
30 Murcia;0-15 años;TOTAL;Ambos sexos;2019;274.752
30 Murcia;0-15 años;TOTAL;Hombres;2019;141.546
30 Murcia;0-15 años;TOTAL;Mujeres;2019;133.206
30 Murcia;0-15 años;Españoles;Ambos sexos;2019;234.655
30 Murcia;0-15 años;Españoles;Hombres;2019;120.792
30 Murcia;0-15 años;Españoles;Mujeres;2019;113.863
30 Murcia;0-15 años;Extranjeros;Ambos sexos;2019;40.097
30 Murcia;0-15 años;Extranjeros;Hombres;2019;20.754
30 Murcia;0-15 años;Extranjeros;Mujeres;2019;19.343
30 Murcia;0-15 años;% Extranjeros;Ambos sexos;2019;14,59
30 Murcia;0-15 años;% Extranjeros;Hombres;2019;14,66
30 Murcia;0-15 años;% Extranjeros;Mujeres;2019;14,52
30 Murcia;16-64 años;TOTAL;Ambos sexos;2019;985.743
30 Murcia;16-64 años;TOTAL;Hombres;2019;503.680
30 Murcia;16-64 años;TOTAL;Mujeres;2019;482.063
30 Murcia;16-64 años;Españoles;Ambos sexos;2019;828.347
30 Murcia;16-64 años;Españoles;Hombres;2019;417.277
30 Murcia;16-64 años;Españoles;Mujeres;2019;411.070
30 Murcia;16-64 años;Extranjeros;Ambos sexos;2019;157.396
30 Murcia;16-64 años;Extranjeros;Hombres;2019;86.403
30 Murcia;16-64 años;Extranjeros;Mujeres;2019;70.993
30 Murcia;16-64 años;% Extranjeros;Ambos sexos;2019;15,97
30 Murcia;16-64 años;% Extranjeros;Hombres;2019;17,15
30 Murcia;16-64 años;% Extranjeros;Mujeres;2019;14,73
30 Murcia;65 y más;TOTAL;Ambos sexos;2019;233.403
30 Murcia;65 y más;TOTAL;Hombres;2019;102.389
30 Murcia;65 y más;TOTAL;Mujeres;2019;131.014
30 Murcia;65 y más;Españoles;Ambos sexos;2019;219.657
30 Murcia;65 y más;Españoles;Hombres;2019;95.419
30 Murcia;65 y más;Españoles;Mujeres;2019;124.238
30 Murcia;65 y más;Extranjeros;Ambos sexos;2019;13.746
30 Murcia;65 y más;Extranjeros;Hombres;2019;6.970
30 Murcia;65 y más;Extranjeros;Mujeres;2019;6.776
30 Murcia;65 y más;% Extranjeros;Ambos sexos;2019;5,89
30 Murcia;65 y más;% Extranjeros;Hombres;2019;6,81
30 Murcia;65 y más;% Extranjeros;Mujeres;2019;5,17
31 Navarra;TOTAL EDADES;TOTAL;Ambos sexos;2019;654.214
31 Navarra;TOTAL EDADES;TOTAL;Hombres;2019;323.631
31 Navarra;TOTAL EDADES;TOTAL;Mujeres;2019;330.583
31 Navarra;TOTAL EDADES;Españoles;Ambos sexos;2019;589.995
31 Navarra;TOTAL EDADES;Españoles;Hombres;2019;291.225
31 Navarra;TOTAL EDADES;Españoles;Mujeres;2019;298.770
31 Navarra;TOTAL EDADES;Extranjeros;Ambos sexos;2019;64.219
31 Navarra;TOTAL EDADES;Extranjeros;Hombres;2019;32.406
31 Navarra;TOTAL EDADES;Extranjeros;Mujeres;2019;31.813
31 Navarra;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;9,82
31 Navarra;TOTAL EDADES;% Extranjeros;Hombres;2019;10,01
31 Navarra;TOTAL EDADES;% Extranjeros;Mujeres;2019;9,62
31 Navarra;0-15 años;TOTAL;Ambos sexos;2019;108.266
31 Navarra;0-15 años;TOTAL;Hombres;2019;55.458
31 Navarra;0-15 años;TOTAL;Mujeres;2019;52.808
31 Navarra;0-15 años;Españoles;Ambos sexos;2019;96.810
31 Navarra;0-15 años;Españoles;Hombres;2019;49.598
31 Navarra;0-15 años;Españoles;Mujeres;2019;47.212
31 Navarra;0-15 años;Extranjeros;Ambos sexos;2019;11.456
31 Navarra;0-15 años;Extranjeros;Hombres;2019;5.860
31 Navarra;0-15 años;Extranjeros;Mujeres;2019;5.596
