Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
21 Huelva;16-64 años;% Extranjeros;Hombres;2020;10,52
21 Huelva;16-64 años;% Extranjeros;Mujeres;2020;11,86
21 Huelva;65 y más;TOTAL;Ambos sexos;2020;88.353
21 Huelva;65 y más;TOTAL;Hombres;2020;39.089
21 Huelva;65 y más;TOTAL;Mujeres;2020;49.264
21 Huelva;65 y más;Españoles;Ambos sexos;2020;86.592
21 Huelva;65 y más;Españoles;Hombres;2020;38.161
21 Huelva;65 y más;Españoles;Mujeres;2020;48.431
21 Huelva;65 y más;Extranjeros;Ambos sexos;2020;1.761
21 Huelva;65 y más;Extranjeros;Hombres;2020;928
21 Huelva;65 y más;Extranjeros;Mujeres;2020;833
21 Huelva;65 y más;% Extranjeros;Ambos sexos;2020;1,99
21 Huelva;65 y más;% Extranjeros;Hombres;2020;2,37
21 Huelva;65 y más;% Extranjeros;Mujeres;2020;1,69
22 Huesca;TOTAL EDADES;TOTAL;Ambos sexos;2020;222.687
22 Huesca;TOTAL EDADES;TOTAL;Hombres;2020;112.479
22 Huesca;TOTAL EDADES;TOTAL;Mujeres;2020;110.208
22 Huesca;TOTAL EDADES;Españoles;Ambos sexos;2020;194.862
22 Huesca;TOTAL EDADES;Españoles;Hombres;2020;97.760
22 Huesca;TOTAL EDADES;Españoles;Mujeres;2020;97.102
22 Huesca;TOTAL EDADES;Extranjeros;Ambos sexos;2020;27.825
22 Huesca;TOTAL EDADES;Extranjeros;Hombres;2020;14.719
22 Huesca;TOTAL EDADES;Extranjeros;Mujeres;2020;13.106
22 Huesca;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;12,50
22 Huesca;TOTAL EDADES;% Extranjeros;Hombres;2020;13,09
22 Huesca;TOTAL EDADES;% Extranjeros;Mujeres;2020;11,89
22 Huesca;0-15 años;TOTAL;Ambos sexos;2020;32.172
22 Huesca;0-15 años;TOTAL;Hombres;2020;16.511
22 Huesca;0-15 años;TOTAL;Mujeres;2020;15.661
22 Huesca;0-15 años;Españoles;Ambos sexos;2020;27.586
22 Huesca;0-15 años;Españoles;Hombres;2020;14.036
22 Huesca;0-15 años;Españoles;Mujeres;2020;13.550
22 Huesca;0-15 años;Extranjeros;Ambos sexos;2020;4.586
22 Huesca;0-15 años;Extranjeros;Hombres;2020;2.475
22 Huesca;0-15 años;Extranjeros;Mujeres;2020;2.111
22 Huesca;0-15 años;% Extranjeros;Ambos sexos;2020;14,25
22 Huesca;0-15 años;% Extranjeros;Hombres;2020;14,99
22 Huesca;0-15 años;% Extranjeros;Mujeres;2020;13,48
22 Huesca;16-64 años;TOTAL;Ambos sexos;2020;140.559
22 Huesca;16-64 años;TOTAL;Hombres;2020;73.371
22 Huesca;16-64 años;TOTAL;Mujeres;2020;67.188
22 Huesca;16-64 años;Españoles;Ambos sexos;2020;118.114
22 Huesca;16-64 años;Españoles;Hombres;2020;61.476
22 Huesca;16-64 años;Españoles;Mujeres;2020;56.638
22 Huesca;16-64 años;Extranjeros;Ambos sexos;2020;22.445
22 Huesca;16-64 años;Extranjeros;Hombres;2020;11.895
22 Huesca;16-64 años;Extranjeros;Mujeres;2020;10.550
22 Huesca;16-64 años;% Extranjeros;Ambos sexos;2020;15,97
22 Huesca;16-64 años;% Extranjeros;Hombres;2020;16,21
22 Huesca;16-64 años;% Extranjeros;Mujeres;2020;15,70
22 Huesca;65 y más;TOTAL;Ambos sexos;2020;49.956
22 Huesca;65 y más;TOTAL;Hombres;2020;22.597
22 Huesca;65 y más;TOTAL;Mujeres;2020;27.359
22 Huesca;65 y más;Españoles;Ambos sexos;2020;49.162
22 Huesca;65 y más;Españoles;Hombres;2020;22.248
22 Huesca;65 y más;Españoles;Mujeres;2020;26.914
22 Huesca;65 y más;Extranjeros;Ambos sexos;2020;794
22 Huesca;65 y más;Extranjeros;Hombres;2020;349
22 Huesca;65 y más;Extranjeros;Mujeres;2020;445
22 Huesca;65 y más;% Extranjeros;Ambos sexos;2020;1,59
22 Huesca;65 y más;% Extranjeros;Hombres;2020;1,54
22 Huesca;65 y más;% Extranjeros;Mujeres;2020;1,63
23 Jaén;TOTAL EDADES;TOTAL;Ambos sexos;2020;631.381
23 Jaén;TOTAL EDADES;TOTAL;Hombres;2020;312.364
23 Jaén;TOTAL EDADES;TOTAL;Mujeres;2020;319.017
23 Jaén;TOTAL EDADES;Españoles;Ambos sexos;2020;614.968
23 Jaén;TOTAL EDADES;Españoles;Hombres;2020;303.620
23 Jaén;TOTAL EDADES;Españoles;Mujeres;2020;311.348
23 Jaén;TOTAL EDADES;Extranjeros;Ambos sexos;2020;16.413
23 Jaén;TOTAL EDADES;Extranjeros;Hombres;2020;8.744
23 Jaén;TOTAL EDADES;Extranjeros;Mujeres;2020;7.669
23 Jaén;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;2,60
23 Jaén;TOTAL EDADES;% Extranjeros;Hombres;2020;2,80
23 Jaén;TOTAL EDADES;% Extranjeros;Mujeres;2020;2,40
23 Jaén;0-15 años;TOTAL;Ambos sexos;2020;93.442
23 Jaén;0-15 años;TOTAL;Hombres;2020;47.962
23 Jaén;0-15 años;TOTAL;Mujeres;2020;45.480
23 Jaén;0-15 años;Españoles;Ambos sexos;2020;91.146
23 Jaén;0-15 años;Españoles;Hombres;2020;46.775
23 Jaén;0-15 años;Españoles;Mujeres;2020;44.371
23 Jaén;0-15 años;Extranjeros;Ambos sexos;2020;2.296
23 Jaén;0-15 años;Extranjeros;Hombres;2020;1.187
23 Jaén;0-15 años;Extranjeros;Mujeres;2020;1.109
23 Jaén;0-15 años;% Extranjeros;Ambos sexos;2020;2,46
23 Jaén;0-15 años;% Extranjeros;Hombres;2020;2,47
23 Jaén;0-15 años;% Extranjeros;Mujeres;2020;2,44
23 Jaén;16-64 años;TOTAL;Ambos sexos;2020;414.043
23 Jaén;16-64 años;TOTAL;Hombres;2020;211.157
23 Jaén;16-64 años;TOTAL;Mujeres;2020;202.886
23 Jaén;16-64 años;Españoles;Ambos sexos;2020;400.677
23 Jaén;16-64 años;Españoles;Hombres;2020;203.969
23 Jaén;16-64 años;Españoles;Mujeres;2020;196.708
23 Jaén;16-64 años;Extranjeros;Ambos sexos;2020;13.366
23 Jaén;16-64 años;Extranjeros;Hombres;2020;7.188
23 Jaén;16-64 años;Extranjeros;Mujeres;2020;6.178
23 Jaén;16-64 años;% Extranjeros;Ambos sexos;2020;3,23
23 Jaén;16-64 años;% Extranjeros;Hombres;2020;3,40
23 Jaén;16-64 años;% Extranjeros;Mujeres;2020;3,05
23 Jaén;65 y más;TOTAL;Ambos sexos;2020;123.896
23 Jaén;65 y más;TOTAL;Hombres;2020;53.245
23 Jaén;65 y más;TOTAL;Mujeres;2020;70.651
23 Jaén;65 y más;Españoles;Ambos sexos;2020;123.145
23 Jaén;65 y más;Españoles;Hombres;2020;52.876
23 Jaén;65 y más;Españoles;Mujeres;2020;70.269
23 Jaén;65 y más;Extranjeros;Ambos sexos;2020;751
23 Jaén;65 y más;Extranjeros;Hombres;2020;369
23 Jaén;65 y más;Extranjeros;Mujeres;2020;382
23 Jaén;65 y más;% Extranjeros;Ambos sexos;2020;0,61
23 Jaén;65 y más;% Extranjeros;Hombres;2020;0,69
23 Jaén;65 y más;% Extranjeros;Mujeres;2020;0,54
24 León;TOTAL EDADES;TOTAL;Ambos sexos;2020;456.439
24 León;TOTAL EDADES;TOTAL;Hombres;2020;221.904
24 León;TOTAL EDADES;TOTAL;Mujeres;2020;234.535
24 León;TOTAL EDADES;Españoles;Ambos sexos;2020;436.094
24 León;TOTAL EDADES;Españoles;Hombres;2020;212.057
24 León;TOTAL EDADES;Españoles;Mujeres;2020;224.037
24 León;TOTAL EDADES;Extranjeros;Ambos sexos;2020;20.345
24 León;TOTAL EDADES;Extranjeros;Hombres;2020;9.847
24 León;TOTAL EDADES;Extranjeros;Mujeres;2020;10.498
24 León;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;4,46
24 León;TOTAL EDADES;% Extranjeros;Hombres;2020;4,44
24 León;TOTAL EDADES;% Extranjeros;Mujeres;2020;4,48
24 León;0-15 años;TOTAL;Ambos sexos;2020;51.394
24 León;0-15 años;TOTAL;Hombres;2020;26.460
24 León;0-15 años;TOTAL;Mujeres;2020;24.934
24 León;0-15 años;Españoles;Ambos sexos;2020;48.466
24 León;0-15 años;Españoles;Hombres;2020;24.920
24 León;0-15 años;Españoles;Mujeres;2020;23.546
24 León;0-15 años;Extranjeros;Ambos sexos;2020;2.928
24 León;0-15 años;Extranjeros;Hombres;2020;1.540
24 León;0-15 años;Extranjeros;Mujeres;2020;1.388
24 León;0-15 años;% Extranjeros;Ambos sexos;2020;5,70
24 León;0-15 años;% Extranjeros;Hombres;2020;5,82
24 León;0-15 años;% Extranjeros;Mujeres;2020;5,57
24 León;16-64 años;TOTAL;Ambos sexos;2020;279.937
24 León;16-64 años;TOTAL;Hombres;2020;141.336
24 León;16-64 años;TOTAL;Mujeres;2020;138.601
24 León;16-64 años;Españoles;Ambos sexos;2020;263.603
24 León;16-64 años;Españoles;Hombres;2020;133.505
24 León;16-64 años;Españoles;Mujeres;2020;130.098
24 León;16-64 años;Extranjeros;Ambos sexos;2020;16.334
24 León;16-64 años;Extranjeros;Hombres;2020;7.831
24 León;16-64 años;Extranjeros;Mujeres;2020;8.503
24 León;16-64 años;% Extranjeros;Ambos sexos;2020;5,83
24 León;16-64 años;% Extranjeros;Hombres;2020;5,54
24 León;16-64 años;% Extranjeros;Mujeres;2020;6,13
24 León;65 y más;TOTAL;Ambos sexos;2020;125.108
24 León;65 y más;TOTAL;Hombres;2020;54.108
24 León;65 y más;TOTAL;Mujeres;2020;71.000
24 León;65 y más;Españoles;Ambos sexos;2020;124.025
24 León;65 y más;Españoles;Hombres;2020;53.632
24 León;65 y más;Españoles;Mujeres;2020;70.393
24 León;65 y más;Extranjeros;Ambos sexos;2020;1.083
24 León;65 y más;Extranjeros;Hombres;2020;476
24 León;65 y más;Extranjeros;Mujeres;2020;607
24 León;65 y más;% Extranjeros;Ambos sexos;2020;0,87
24 León;65 y más;% Extranjeros;Hombres;2020;0,88
24 León;65 y más;% Extranjeros;Mujeres;2020;0,85
25 Lleida;TOTAL EDADES;TOTAL;Ambos sexos;2020;438.517
25 Lleida;TOTAL EDADES;TOTAL;Hombres;2020;223.323
25 Lleida;TOTAL EDADES;TOTAL;Mujeres;2020;215.194
25 Lleida;TOTAL EDADES;Españoles;Ambos sexos;2020;358.684
25 Lleida;TOTAL EDADES;Españoles;Hombres;2020;178.419
25 Lleida;TOTAL EDADES;Españoles;Mujeres;2020;180.265
25 Lleida;TOTAL EDADES;Extranjeros;Ambos sexos;2020;79.833
25 Lleida;TOTAL EDADES;Extranjeros;Hombres;2020;44.904
25 Lleida;TOTAL EDADES;Extranjeros;Mujeres;2020;34.929
25 Lleida;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;18,21
25 Lleida;TOTAL EDADES;% Extranjeros;Hombres;2020;20,11
25 Lleida;TOTAL EDADES;% Extranjeros;Mujeres;2020;16,23
25 Lleida;0-15 años;TOTAL;Ambos sexos;2020;69.921
25 Lleida;0-15 años;TOTAL;Hombres;2020;35.865
25 Lleida;0-15 años;TOTAL;Mujeres;2020;34.056
25 Lleida;0-15 años;Españoles;Ambos sexos;2020;55.683
25 Lleida;0-15 años;Españoles;Hombres;2020;28.437
25 Lleida;0-15 años;Españoles;Mujeres;2020;27.246
25 Lleida;0-15 años;Extranjeros;Ambos sexos;2020;14.238
25 Lleida;0-15 años;Extranjeros;Hombres;2020;7.428
25 Lleida;0-15 años;Extranjeros;Mujeres;2020;6.810
25 Lleida;0-15 años;% Extranjeros;Ambos sexos;2020;20,36
25 Lleida;0-15 años;% Extranjeros;Hombres;2020;20,71
25 Lleida;0-15 años;% Extranjeros;Mujeres;2020;20,00
25 Lleida;16-64 años;TOTAL;Ambos sexos;2020;283.434
25 Lleida;16-64 años;TOTAL;Hombres;2020;149.655
25 Lleida;16-64 años;TOTAL;Mujeres;2020;133.779
25 Lleida;16-64 años;Españoles;Ambos sexos;2020;219.659
25 Lleida;16-64 años;Españoles;Hombres;2020;112.990
25 Lleida;16-64 años;Españoles;Mujeres;2020;106.669
25 Lleida;16-64 años;Extranjeros;Ambos sexos;2020;63.775
25 Lleida;16-64 años;Extranjeros;Hombres;2020;36.665
25 Lleida;16-64 años;Extranjeros;Mujeres;2020;27.110
25 Lleida;16-64 años;% Extranjeros;Ambos sexos;2020;22,50
25 Lleida;16-64 años;% Extranjeros;Hombres;2020;24,50
25 Lleida;16-64 años;% Extranjeros;Mujeres;2020;20,26
25 Lleida;65 y más;TOTAL;Ambos sexos;2020;85.162
25 Lleida;65 y más;TOTAL;Hombres;2020;37.803
25 Lleida;65 y más;TOTAL;Mujeres;2020;47.359
25 Lleida;65 y más;Españoles;Ambos sexos;2020;83.342
25 Lleida;65 y más;Españoles;Hombres;2020;36.992
25 Lleida;65 y más;Españoles;Mujeres;2020;46.350
25 Lleida;65 y más;Extranjeros;Ambos sexos;2020;1.820
25 Lleida;65 y más;Extranjeros;Hombres;2020;811
25 Lleida;65 y más;Extranjeros;Mujeres;2020;1.009
25 Lleida;65 y más;% Extranjeros;Ambos sexos;2020;2,14
25 Lleida;65 y más;% Extranjeros;Hombres;2020;2,15
25 Lleida;65 y más;% Extranjeros;Mujeres;2020;2,13
27 Lugo;TOTAL EDADES;TOTAL;Ambos sexos;2020;327.946
27 Lugo;TOTAL EDADES;TOTAL;Hombres;2020;158.842
27 Lugo;TOTAL EDADES;TOTAL;Mujeres;2020;169.104
27 Lugo;TOTAL EDADES;Españoles;Ambos sexos;2020;311.793
27 Lugo;TOTAL EDADES;Españoles;Hombres;2020;150.736
27 Lugo;TOTAL EDADES;Españoles;Mujeres;2020;161.057
27 Lugo;TOTAL EDADES;Extranjeros;Ambos sexos;2020;16.153
27 Lugo;TOTAL EDADES;Extranjeros;Hombres;2020;8.106
27 Lugo;TOTAL EDADES;Extranjeros;Mujeres;2020;8.047
27 Lugo;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;4,93
27 Lugo;TOTAL EDADES;% Extranjeros;Hombres;2020;5,10
27 Lugo;TOTAL EDADES;% Extranjeros;Mujeres;2020;4,76
27 Lugo;0-15 años;TOTAL;Ambos sexos;2020;35.340
27 Lugo;0-15 años;TOTAL;Hombres;2020;17.999
27 Lugo;0-15 años;TOTAL;Mujeres;2020;17.341
27 Lugo;0-15 años;Españoles;Ambos sexos;2020;32.969
27 Lugo;0-15 años;Españoles;Hombres;2020;16.811
27 Lugo;0-15 años;Españoles;Mujeres;2020;16.158
27 Lugo;0-15 años;Extranjeros;Ambos sexos;2020;2.371
27 Lugo;0-15 años;Extranjeros;Hombres;2020;1.188
27 Lugo;0-15 años;Extranjeros;Mujeres;2020;1.183
27 Lugo;0-15 años;% Extranjeros;Ambos sexos;2020;6,71
27 Lugo;0-15 años;% Extranjeros;Hombres;2020;6,60
27 Lugo;0-15 años;% Extranjeros;Mujeres;2020;6,82
27 Lugo;16-64 años;TOTAL;Ambos sexos;2020;196.387
27 Lugo;16-64 años;TOTAL;Hombres;2020;98.588
27 Lugo;16-64 años;TOTAL;Mujeres;2020;97.799
27 Lugo;16-64 años;Españoles;Ambos sexos;2020;183.319
27 Lugo;16-64 años;Españoles;Hombres;2020;91.988
27 Lugo;16-64 años;Españoles;Mujeres;2020;91.331
27 Lugo;16-64 años;Extranjeros;Ambos sexos;2020;13.068
27 Lugo;16-64 años;Extranjeros;Hombres;2020;6.600
27 Lugo;16-64 años;Extranjeros;Mujeres;2020;6.468
27 Lugo;16-64 años;% Extranjeros;Ambos sexos;2020;6,65
27 Lugo;16-64 años;% Extranjeros;Hombres;2020;6,69
27 Lugo;16-64 años;% Extranjeros;Mujeres;2020;6,61
27 Lugo;65 y más;TOTAL;Ambos sexos;2020;96.219
27 Lugo;65 y más;TOTAL;Hombres;2020;42.255
27 Lugo;65 y más;TOTAL;Mujeres;2020;53.964
27 Lugo;65 y más;Españoles;Ambos sexos;2020;95.505
27 Lugo;65 y más;Españoles;Hombres;2020;41.937
27 Lugo;65 y más;Españoles;Mujeres;2020;53.568
27 Lugo;65 y más;Extranjeros;Ambos sexos;2020;714
27 Lugo;65 y más;Extranjeros;Hombres;2020;318
27 Lugo;65 y más;Extranjeros;Mujeres;2020;396
27 Lugo;65 y más;% Extranjeros;Ambos sexos;2020;0,74
27 Lugo;65 y más;% Extranjeros;Hombres;2020;0,75
27 Lugo;65 y más;% Extranjeros;Mujeres;2020;0,73
28 Madrid;TOTAL EDADES;TOTAL;Ambos sexos;2020;6.779.888
28 Madrid;TOTAL EDADES;TOTAL;Hombres;2020;3.243.793
28 Madrid;TOTAL EDADES;TOTAL;Mujeres;2020;3.536.095
28 Madrid;TOTAL EDADES;Españoles;Ambos sexos;2020;5.824.174
28 Madrid;TOTAL EDADES;Españoles;Hombres;2020;2.793.003
28 Madrid;TOTAL EDADES;Españoles;Mujeres;2020;3.031.171
28 Madrid;TOTAL EDADES;Extranjeros;Ambos sexos;2020;955.714
28 Madrid;TOTAL EDADES;Extranjeros;Hombres;2020;450.790
28 Madrid;TOTAL EDADES;Extranjeros;Mujeres;2020;504.924
28 Madrid;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;14,10
28 Madrid;TOTAL EDADES;% Extranjeros;Hombres;2020;13,90
28 Madrid;TOTAL EDADES;% Extranjeros;Mujeres;2020;14,28
28 Madrid;0-15 años;TOTAL;Ambos sexos;2020;1.084.265
28 Madrid;0-15 años;TOTAL;Hombres;2020;556.435
28 Madrid;0-15 años;TOTAL;Mujeres;2020;527.830
28 Madrid;0-15 años;Españoles;Ambos sexos;2020;946.935
28 Madrid;0-15 años;Españoles;Hombres;2020;486.075
28 Madrid;0-15 años;Españoles;Mujeres;2020;460.860
28 Madrid;0-15 años;Extranjeros;Ambos sexos;2020;137.330
28 Madrid;0-15 años;Extranjeros;Hombres;2020;70.360
28 Madrid;0-15 años;Extranjeros;Mujeres;2020;66.970
28 Madrid;0-15 años;% Extranjeros;Ambos sexos;2020;12,67
28 Madrid;0-15 años;% Extranjeros;Hombres;2020;12,64
28 Madrid;0-15 años;% Extranjeros;Mujeres;2020;12,69
28 Madrid;16-64 años;TOTAL;Ambos sexos;2020;4.486.885
28 Madrid;16-64 años;TOTAL;Hombres;2020;2.184.908
28 Madrid;16-64 años;TOTAL;Mujeres;2020;2.301.977
28 Madrid;16-64 años;Españoles;Ambos sexos;2020;3.707.403
28 Madrid;16-64 años;Españoles;Hombres;2020;1.819.532
28 Madrid;16-64 años;Españoles;Mujeres;2020;1.887.871
28 Madrid;16-64 años;Extranjeros;Ambos sexos;2020;779.482
28 Madrid;16-64 años;Extranjeros;Hombres;2020;365.376
28 Madrid;16-64 años;Extranjeros;Mujeres;2020;414.106
28 Madrid;16-64 años;% Extranjeros;Ambos sexos;2020;17,37
28 Madrid;16-64 años;% Extranjeros;Hombres;2020;16,72
28 Madrid;16-64 años;% Extranjeros;Mujeres;2020;17,99
28 Madrid;65 y más;TOTAL;Ambos sexos;2020;1.208.738
28 Madrid;65 y más;TOTAL;Hombres;2020;502.450
28 Madrid;65 y más;TOTAL;Mujeres;2020;706.288
28 Madrid;65 y más;Españoles;Ambos sexos;2020;1.169.836
28 Madrid;65 y más;Españoles;Hombres;2020;487.396
28 Madrid;65 y más;Españoles;Mujeres;2020;682.440
28 Madrid;65 y más;Extranjeros;Ambos sexos;2020;38.902
28 Madrid;65 y más;Extranjeros;Hombres;2020;15.054
28 Madrid;65 y más;Extranjeros;Mujeres;2020;23.848
28 Madrid;65 y más;% Extranjeros;Ambos sexos;2020;3,22
28 Madrid;65 y más;% Extranjeros;Hombres;2020;3,00
28 Madrid;65 y más;% Extranjeros;Mujeres;2020;3,38
29 Málaga;TOTAL EDADES;TOTAL;Ambos sexos;2020;1.685.920
29 Málaga;TOTAL EDADES;TOTAL;Hombres;2020;825.450
29 Málaga;TOTAL EDADES;TOTAL;Mujeres;2020;860.470
29 Málaga;TOTAL EDADES;Españoles;Ambos sexos;2020;1.415.714
29 Málaga;TOTAL EDADES;Españoles;Hombres;2020;694.161
29 Málaga;TOTAL EDADES;Españoles;Mujeres;2020;721.553
29 Málaga;TOTAL EDADES;Extranjeros;Ambos sexos;2020;270.206
29 Málaga;TOTAL EDADES;Extranjeros;Hombres;2020;131.289
29 Málaga;TOTAL EDADES;Extranjeros;Mujeres;2020;138.917
29 Málaga;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;16,03
29 Málaga;TOTAL EDADES;% Extranjeros;Hombres;2020;15,91
29 Málaga;TOTAL EDADES;% Extranjeros;Mujeres;2020;16,14
29 Málaga;0-15 años;TOTAL;Ambos sexos;2020;278.234
29 Málaga;0-15 años;TOTAL;Hombres;2020;142.970
29 Málaga;0-15 años;TOTAL;Mujeres;2020;135.264
29 Málaga;0-15 años;Españoles;Ambos sexos;2020;243.610
29 Málaga;0-15 años;Españoles;Hombres;2020;125.153
29 Málaga;0-15 años;Españoles;Mujeres;2020;118.457
29 Málaga;0-15 años;Extranjeros;Ambos sexos;2020;34.624
29 Málaga;0-15 años;Extranjeros;Hombres;2020;17.817
29 Málaga;0-15 años;Extranjeros;Mujeres;2020;16.807
29 Málaga;0-15 años;% Extranjeros;Ambos sexos;2020;12,44
29 Málaga;0-15 años;% Extranjeros;Hombres;2020;12,46
29 Málaga;0-15 años;% Extranjeros;Mujeres;2020;12,43
29 Málaga;16-64 años;TOTAL;Ambos sexos;2020;1.112.698
29 Málaga;16-64 años;TOTAL;Hombres;2020;550.671
29 Málaga;16-64 años;TOTAL;Mujeres;2020;562.027
29 Málaga;16-64 años;Españoles;Ambos sexos;2020;925.363
29 Málaga;16-64 años;Españoles;Hombres;2020;461.337
29 Málaga;16-64 años;Españoles;Mujeres;2020;464.026
29 Málaga;16-64 años;Extranjeros;Ambos sexos;2020;187.335
29 Málaga;16-64 años;Extranjeros;Hombres;2020;89.334
29 Málaga;16-64 años;Extranjeros;Mujeres;2020;98.001
29 Málaga;16-64 años;% Extranjeros;Ambos sexos;2020;16,84
29 Málaga;16-64 años;% Extranjeros;Hombres;2020;16,22
29 Málaga;16-64 años;% Extranjeros;Mujeres;2020;17,44
29 Málaga;65 y más;TOTAL;Ambos sexos;2020;294.988
29 Málaga;65 y más;TOTAL;Hombres;2020;131.809
29 Málaga;65 y más;TOTAL;Mujeres;2020;163.179
29 Málaga;65 y más;Españoles;Ambos sexos;2020;246.741
29 Málaga;65 y más;Españoles;Hombres;2020;107.671
29 Málaga;65 y más;Españoles;Mujeres;2020;139.070
29 Málaga;65 y más;Extranjeros;Ambos sexos;2020;48.247
29 Málaga;65 y más;Extranjeros;Hombres;2020;24.138
29 Málaga;65 y más;Extranjeros;Mujeres;2020;24.109
29 Málaga;65 y más;% Extranjeros;Ambos sexos;2020;16,36
29 Málaga;65 y más;% Extranjeros;Hombres;2020;18,31
29 Málaga;65 y más;% Extranjeros;Mujeres;2020;14,77
30 Murcia;TOTAL EDADES;TOTAL;Ambos sexos;2020;1.511.251
30 Murcia;TOTAL EDADES;TOTAL;Hombres;2020;756.699
30 Murcia;TOTAL EDADES;TOTAL;Mujeres;2020;754.552
30 Murcia;TOTAL EDADES;Españoles;Ambos sexos;2020;1.289.034
30 Murcia;TOTAL EDADES;Españoles;Hombres;2020;636.645
30 Murcia;TOTAL EDADES;Españoles;Mujeres;2020;652.389
30 Murcia;TOTAL EDADES;Extranjeros;Ambos sexos;2020;222.217
30 Murcia;TOTAL EDADES;Extranjeros;Hombres;2020;120.054
30 Murcia;TOTAL EDADES;Extranjeros;Mujeres;2020;102.163
30 Murcia;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;14,70
30 Murcia;TOTAL EDADES;% Extranjeros;Hombres;2020;15,87
30 Murcia;TOTAL EDADES;% Extranjeros;Mujeres;2020;13,54
30 Murcia;0-15 años;TOTAL;Ambos sexos;2020;273.772
30 Murcia;0-15 años;TOTAL;Hombres;2020;140.879
30 Murcia;0-15 años;TOTAL;Mujeres;2020;132.893
30 Murcia;0-15 años;Españoles;Ambos sexos;2020;232.800
30 Murcia;0-15 años;Españoles;Hombres;2020;119.696
30 Murcia;0-15 años;Españoles;Mujeres;2020;113.104
30 Murcia;0-15 años;Extranjeros;Ambos sexos;2020;40.972
30 Murcia;0-15 años;Extranjeros;Hombres;2020;21.183
30 Murcia;0-15 años;Extranjeros;Mujeres;2020;19.789
30 Murcia;0-15 años;% Extranjeros;Ambos sexos;2020;14,97
30 Murcia;0-15 años;% Extranjeros;Hombres;2020;15,04
30 Murcia;0-15 años;% Extranjeros;Mujeres;2020;14,89
30 Murcia;16-64 años;TOTAL;Ambos sexos;2020;999.512
30 Murcia;16-64 años;TOTAL;Hombres;2020;511.134
30 Murcia;16-64 años;TOTAL;Mujeres;2020;488.378
30 Murcia;16-64 años;Españoles;Ambos sexos;2020;833.205
30 Murcia;16-64 años;Españoles;Hombres;2020;419.811
30 Murcia;16-64 años;Españoles;Mujeres;2020;413.394
30 Murcia;16-64 años;Extranjeros;Ambos sexos;2020;166.307
30 Murcia;16-64 años;Extranjeros;Hombres;2020;91.323
30 Murcia;16-64 años;Extranjeros;Mujeres;2020;74.984
30 Murcia;16-64 años;% Extranjeros;Ambos sexos;2020;16,64
30 Murcia;16-64 años;% Extranjeros;Hombres;2020;17,87
30 Murcia;16-64 años;% Extranjeros;Mujeres;2020;15,35
30 Murcia;65 y más;TOTAL;Ambos sexos;2020;237.967
30 Murcia;65 y más;TOTAL;Hombres;2020;104.686
30 Murcia;65 y más;TOTAL;Mujeres;2020;133.281
30 Murcia;65 y más;Españoles;Ambos sexos;2020;223.029
30 Murcia;65 y más;Españoles;Hombres;2020;97.138
30 Murcia;65 y más;Españoles;Mujeres;2020;125.891
30 Murcia;65 y más;Extranjeros;Ambos sexos;2020;14.938
30 Murcia;65 y más;Extranjeros;Hombres;2020;7.548
30 Murcia;65 y más;Extranjeros;Mujeres;2020;7.390
30 Murcia;65 y más;% Extranjeros;Ambos sexos;2020;6,28
30 Murcia;65 y más;% Extranjeros;Hombres;2020;7,21
30 Murcia;65 y más;% Extranjeros;Mujeres;2020;5,54
31 Navarra;TOTAL EDADES;TOTAL;Ambos sexos;2020;661.197
31 Navarra;TOTAL EDADES;TOTAL;Hombres;2020;327.226
31 Navarra;TOTAL EDADES;TOTAL;Mujeres;2020;333.971
31 Navarra;TOTAL EDADES;Españoles;Ambos sexos;2020;590.531
31 Navarra;TOTAL EDADES;Españoles;Hombres;2020;291.577
31 Navarra;TOTAL EDADES;Españoles;Mujeres;2020;298.954
31 Navarra;TOTAL EDADES;Extranjeros;Ambos sexos;2020;70.666
31 Navarra;TOTAL EDADES;Extranjeros;Hombres;2020;35.649
31 Navarra;TOTAL EDADES;Extranjeros;Mujeres;2020;35.017
31 Navarra;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;10,69
31 Navarra;TOTAL EDADES;% Extranjeros;Hombres;2020;10,89
31 Navarra;TOTAL EDADES;% Extranjeros;Mujeres;2020;10,49
31 Navarra;0-15 años;TOTAL;Ambos sexos;2020;108.262
31 Navarra;0-15 años;TOTAL;Hombres;2020;55.530
31 Navarra;0-15 años;TOTAL;Mujeres;2020;52.732
31 Navarra;0-15 años;Españoles;Ambos sexos;2020;95.557
31 Navarra;0-15 años;Españoles;Hombres;2020;49.000
31 Navarra;0-15 años;Españoles;Mujeres;2020;46.557
31 Navarra;0-15 años;Extranjeros;Ambos sexos;2020;12.705
31 Navarra;0-15 años;Extranjeros;Hombres;2020;6.530
31 Navarra;0-15 años;Extranjeros;Mujeres;2020;6.175
