Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
21 Huelva;16-64 años;% Extranjeros;Hombres;2021;10,84
21 Huelva;16-64 años;% Extranjeros;Mujeres;2021;11,94
21 Huelva;65 y más;TOTAL;Ambos sexos;2021;90.229
21 Huelva;65 y más;TOTAL;Hombres;2021;40.034
21 Huelva;65 y más;TOTAL;Mujeres;2021;50.195
21 Huelva;65 y más;Españoles;Ambos sexos;2021;88.343
21 Huelva;65 y más;Españoles;Hombres;2021;39.046
21 Huelva;65 y más;Españoles;Mujeres;2021;49.297
21 Huelva;65 y más;Extranjeros;Ambos sexos;2021;1.886
21 Huelva;65 y más;Extranjeros;Hombres;2021;988
21 Huelva;65 y más;Extranjeros;Mujeres;2021;898
21 Huelva;65 y más;% Extranjeros;Ambos sexos;2021;2,09
21 Huelva;65 y más;% Extranjeros;Hombres;2021;2,47
21 Huelva;65 y más;% Extranjeros;Mujeres;2021;1,79
22 Huesca;TOTAL EDADES;TOTAL;Ambos sexos;2021;224.264
22 Huesca;TOTAL EDADES;TOTAL;Hombres;2021;113.607
22 Huesca;TOTAL EDADES;TOTAL;Mujeres;2021;110.657
22 Huesca;TOTAL EDADES;Españoles;Ambos sexos;2021;195.440
22 Huesca;TOTAL EDADES;Españoles;Hombres;2021;98.185
22 Huesca;TOTAL EDADES;Españoles;Mujeres;2021;97.255
22 Huesca;TOTAL EDADES;Extranjeros;Ambos sexos;2021;28.824
22 Huesca;TOTAL EDADES;Extranjeros;Hombres;2021;15.422
22 Huesca;TOTAL EDADES;Extranjeros;Mujeres;2021;13.402
22 Huesca;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;12,85
22 Huesca;TOTAL EDADES;% Extranjeros;Hombres;2021;13,57
22 Huesca;TOTAL EDADES;% Extranjeros;Mujeres;2021;12,11
22 Huesca;0-15 años;TOTAL;Ambos sexos;2021;31.985
22 Huesca;0-15 años;TOTAL;Hombres;2021;16.433
22 Huesca;0-15 años;TOTAL;Mujeres;2021;15.552
22 Huesca;0-15 años;Españoles;Ambos sexos;2021;27.271
22 Huesca;0-15 años;Españoles;Hombres;2021;13.906
22 Huesca;0-15 años;Españoles;Mujeres;2021;13.365
22 Huesca;0-15 años;Extranjeros;Ambos sexos;2021;4.714
22 Huesca;0-15 años;Extranjeros;Hombres;2021;2.527
22 Huesca;0-15 años;Extranjeros;Mujeres;2021;2.187
22 Huesca;0-15 años;% Extranjeros;Ambos sexos;2021;14,74
22 Huesca;0-15 años;% Extranjeros;Hombres;2021;15,38
22 Huesca;0-15 años;% Extranjeros;Mujeres;2021;14,06
22 Huesca;16-64 años;TOTAL;Ambos sexos;2021;141.983
22 Huesca;16-64 años;TOTAL;Hombres;2021;74.345
22 Huesca;16-64 años;TOTAL;Mujeres;2021;67.638
22 Huesca;16-64 años;Españoles;Ambos sexos;2021;118.756
22 Huesca;16-64 años;Españoles;Hombres;2021;61.843
22 Huesca;16-64 años;Españoles;Mujeres;2021;56.913
22 Huesca;16-64 años;Extranjeros;Ambos sexos;2021;23.227
22 Huesca;16-64 años;Extranjeros;Hombres;2021;12.502
22 Huesca;16-64 años;Extranjeros;Mujeres;2021;10.725
22 Huesca;16-64 años;% Extranjeros;Ambos sexos;2021;16,36
22 Huesca;16-64 años;% Extranjeros;Hombres;2021;16,82
22 Huesca;16-64 años;% Extranjeros;Mujeres;2021;15,86
22 Huesca;65 y más;TOTAL;Ambos sexos;2021;50.296
22 Huesca;65 y más;TOTAL;Hombres;2021;22.829
22 Huesca;65 y más;TOTAL;Mujeres;2021;27.467
22 Huesca;65 y más;Españoles;Ambos sexos;2021;49.413
22 Huesca;65 y más;Españoles;Hombres;2021;22.436
22 Huesca;65 y más;Españoles;Mujeres;2021;26.977
22 Huesca;65 y más;Extranjeros;Ambos sexos;2021;883
22 Huesca;65 y más;Extranjeros;Hombres;2021;393
22 Huesca;65 y más;Extranjeros;Mujeres;2021;490
22 Huesca;65 y más;% Extranjeros;Ambos sexos;2021;1,76
22 Huesca;65 y más;% Extranjeros;Hombres;2021;1,72
22 Huesca;65 y más;% Extranjeros;Mujeres;2021;1,78
23 Jaén;TOTAL EDADES;TOTAL;Ambos sexos;2021;627.190
23 Jaén;TOTAL EDADES;TOTAL;Hombres;2021;310.323
23 Jaén;TOTAL EDADES;TOTAL;Mujeres;2021;316.867
23 Jaén;TOTAL EDADES;Españoles;Ambos sexos;2021;610.290
23 Jaén;TOTAL EDADES;Españoles;Hombres;2021;301.358
23 Jaén;TOTAL EDADES;Españoles;Mujeres;2021;308.932
23 Jaén;TOTAL EDADES;Extranjeros;Ambos sexos;2021;16.900
23 Jaén;TOTAL EDADES;Extranjeros;Hombres;2021;8.965
23 Jaén;TOTAL EDADES;Extranjeros;Mujeres;2021;7.935
23 Jaén;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;2,69
23 Jaén;TOTAL EDADES;% Extranjeros;Hombres;2021;2,89
23 Jaén;TOTAL EDADES;% Extranjeros;Mujeres;2021;2,50
23 Jaén;0-15 años;TOTAL;Ambos sexos;2021;91.917
23 Jaén;0-15 años;TOTAL;Hombres;2021;47.203
23 Jaén;0-15 años;TOTAL;Mujeres;2021;44.714
23 Jaén;0-15 años;Españoles;Ambos sexos;2021;89.527
23 Jaén;0-15 años;Españoles;Hombres;2021;45.957
23 Jaén;0-15 años;Españoles;Mujeres;2021;43.570
23 Jaén;0-15 años;Extranjeros;Ambos sexos;2021;2.390
23 Jaén;0-15 años;Extranjeros;Hombres;2021;1.246
23 Jaén;0-15 años;Extranjeros;Mujeres;2021;1.144
23 Jaén;0-15 años;% Extranjeros;Ambos sexos;2021;2,60
23 Jaén;0-15 años;% Extranjeros;Hombres;2021;2,64
23 Jaén;0-15 años;% Extranjeros;Mujeres;2021;2,56
23 Jaén;16-64 años;TOTAL;Ambos sexos;2021;412.058
23 Jaén;16-64 años;TOTAL;Hombres;2021;210.025
23 Jaén;16-64 años;TOTAL;Mujeres;2021;202.033
23 Jaén;16-64 años;Españoles;Ambos sexos;2021;398.391
23 Jaén;16-64 años;Españoles;Hombres;2021;202.720
23 Jaén;16-64 años;Españoles;Mujeres;2021;195.671
23 Jaén;16-64 años;Extranjeros;Ambos sexos;2021;13.667
23 Jaén;16-64 años;Extranjeros;Hombres;2021;7.305
23 Jaén;16-64 años;Extranjeros;Mujeres;2021;6.362
23 Jaén;16-64 años;% Extranjeros;Ambos sexos;2021;3,32
23 Jaén;16-64 años;% Extranjeros;Hombres;2021;3,48
23 Jaén;16-64 años;% Extranjeros;Mujeres;2021;3,15
23 Jaén;65 y más;TOTAL;Ambos sexos;2021;123.215
23 Jaén;65 y más;TOTAL;Hombres;2021;53.095
23 Jaén;65 y más;TOTAL;Mujeres;2021;70.120
23 Jaén;65 y más;Españoles;Ambos sexos;2021;122.372
23 Jaén;65 y más;Españoles;Hombres;2021;52.681
23 Jaén;65 y más;Españoles;Mujeres;2021;69.691
23 Jaén;65 y más;Extranjeros;Ambos sexos;2021;843
23 Jaén;65 y más;Extranjeros;Hombres;2021;414
23 Jaén;65 y más;Extranjeros;Mujeres;2021;429
23 Jaén;65 y más;% Extranjeros;Ambos sexos;2021;0,68
23 Jaén;65 y más;% Extranjeros;Hombres;2021;0,78
23 Jaén;65 y más;% Extranjeros;Mujeres;2021;0,61
24 León;TOTAL EDADES;TOTAL;Ambos sexos;2021;451.706
24 León;TOTAL EDADES;TOTAL;Hombres;2021;219.532
24 León;TOTAL EDADES;TOTAL;Mujeres;2021;232.174
24 León;TOTAL EDADES;Españoles;Ambos sexos;2021;431.475
24 León;TOTAL EDADES;Españoles;Hombres;2021;209.774
24 León;TOTAL EDADES;Españoles;Mujeres;2021;221.701
24 León;TOTAL EDADES;Extranjeros;Ambos sexos;2021;20.231
24 León;TOTAL EDADES;Extranjeros;Hombres;2021;9.758
24 León;TOTAL EDADES;Extranjeros;Mujeres;2021;10.473
24 León;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;4,48
24 León;TOTAL EDADES;% Extranjeros;Hombres;2021;4,44
24 León;TOTAL EDADES;% Extranjeros;Mujeres;2021;4,51
24 León;0-15 años;TOTAL;Ambos sexos;2021;50.194
24 León;0-15 años;TOTAL;Hombres;2021;25.833
24 León;0-15 años;TOTAL;Mujeres;2021;24.361
24 León;0-15 años;Españoles;Ambos sexos;2021;47.372
24 León;0-15 años;Españoles;Hombres;2021;24.361
24 León;0-15 años;Españoles;Mujeres;2021;23.011
24 León;0-15 años;Extranjeros;Ambos sexos;2021;2.822
24 León;0-15 años;Extranjeros;Hombres;2021;1.472
24 León;0-15 años;Extranjeros;Mujeres;2021;1.350
24 León;0-15 años;% Extranjeros;Ambos sexos;2021;5,62
24 León;0-15 años;% Extranjeros;Hombres;2021;5,70
24 León;0-15 años;% Extranjeros;Mujeres;2021;5,54
24 León;16-64 años;TOTAL;Ambos sexos;2021;276.787
24 León;16-64 años;TOTAL;Hombres;2021;139.573
24 León;16-64 años;TOTAL;Mujeres;2021;137.214
24 León;16-64 años;Españoles;Ambos sexos;2021;260.525
24 León;16-64 años;Españoles;Hombres;2021;131.790
24 León;16-64 años;Españoles;Mujeres;2021;128.735
24 León;16-64 años;Extranjeros;Ambos sexos;2021;16.262
24 León;16-64 años;Extranjeros;Hombres;2021;7.783
24 León;16-64 años;Extranjeros;Mujeres;2021;8.479
24 León;16-64 años;% Extranjeros;Ambos sexos;2021;5,88
24 León;16-64 años;% Extranjeros;Hombres;2021;5,58
24 León;16-64 años;% Extranjeros;Mujeres;2021;6,18
24 León;65 y más;TOTAL;Ambos sexos;2021;124.725
24 León;65 y más;TOTAL;Hombres;2021;54.126
24 León;65 y más;TOTAL;Mujeres;2021;70.599
24 León;65 y más;Españoles;Ambos sexos;2021;123.578
24 León;65 y más;Españoles;Hombres;2021;53.623
24 León;65 y más;Españoles;Mujeres;2021;69.955
24 León;65 y más;Extranjeros;Ambos sexos;2021;1.147
24 León;65 y más;Extranjeros;Hombres;2021;503
24 León;65 y más;Extranjeros;Mujeres;2021;644
24 León;65 y más;% Extranjeros;Ambos sexos;2021;0,92
24 León;65 y más;% Extranjeros;Hombres;2021;0,93
24 León;65 y más;% Extranjeros;Mujeres;2021;0,91
25 Lleida;TOTAL EDADES;TOTAL;Ambos sexos;2021;439.727
25 Lleida;TOTAL EDADES;TOTAL;Hombres;2021;224.156
25 Lleida;TOTAL EDADES;TOTAL;Mujeres;2021;215.571
25 Lleida;TOTAL EDADES;Españoles;Ambos sexos;2021;358.335
25 Lleida;TOTAL EDADES;Españoles;Hombres;2021;178.179
25 Lleida;TOTAL EDADES;Españoles;Mujeres;2021;180.156
25 Lleida;TOTAL EDADES;Extranjeros;Ambos sexos;2021;81.392
25 Lleida;TOTAL EDADES;Extranjeros;Hombres;2021;45.977
25 Lleida;TOTAL EDADES;Extranjeros;Mujeres;2021;35.415
25 Lleida;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;18,51
25 Lleida;TOTAL EDADES;% Extranjeros;Hombres;2021;20,51
25 Lleida;TOTAL EDADES;% Extranjeros;Mujeres;2021;16,43
25 Lleida;0-15 años;TOTAL;Ambos sexos;2021;69.338
25 Lleida;0-15 años;TOTAL;Hombres;2021;35.566
25 Lleida;0-15 años;TOTAL;Mujeres;2021;33.772
25 Lleida;0-15 años;Españoles;Ambos sexos;2021;54.854
25 Lleida;0-15 años;Españoles;Hombres;2021;28.030
25 Lleida;0-15 años;Españoles;Mujeres;2021;26.824
25 Lleida;0-15 años;Extranjeros;Ambos sexos;2021;14.484
25 Lleida;0-15 años;Extranjeros;Hombres;2021;7.536
25 Lleida;0-15 años;Extranjeros;Mujeres;2021;6.948
25 Lleida;0-15 años;% Extranjeros;Ambos sexos;2021;20,89
25 Lleida;0-15 años;% Extranjeros;Hombres;2021;21,19
25 Lleida;0-15 años;% Extranjeros;Mujeres;2021;20,57
25 Lleida;16-64 años;TOTAL;Ambos sexos;2021;284.553
25 Lleida;16-64 años;TOTAL;Hombres;2021;150.426
25 Lleida;16-64 años;TOTAL;Mujeres;2021;134.127
25 Lleida;16-64 años;Españoles;Ambos sexos;2021;219.634
25 Lleida;16-64 años;Españoles;Hombres;2021;112.903
25 Lleida;16-64 años;Españoles;Mujeres;2021;106.731
25 Lleida;16-64 años;Extranjeros;Ambos sexos;2021;64.919
25 Lleida;16-64 años;Extranjeros;Hombres;2021;37.523
25 Lleida;16-64 años;Extranjeros;Mujeres;2021;27.396
25 Lleida;16-64 años;% Extranjeros;Ambos sexos;2021;22,81
25 Lleida;16-64 años;% Extranjeros;Hombres;2021;24,94
25 Lleida;16-64 años;% Extranjeros;Mujeres;2021;20,43
25 Lleida;65 y más;TOTAL;Ambos sexos;2021;85.836
25 Lleida;65 y más;TOTAL;Hombres;2021;38.164
25 Lleida;65 y más;TOTAL;Mujeres;2021;47.672
25 Lleida;65 y más;Españoles;Ambos sexos;2021;83.847
25 Lleida;65 y más;Españoles;Hombres;2021;37.246
25 Lleida;65 y más;Españoles;Mujeres;2021;46.601
25 Lleida;65 y más;Extranjeros;Ambos sexos;2021;1.989
25 Lleida;65 y más;Extranjeros;Hombres;2021;918
25 Lleida;65 y más;Extranjeros;Mujeres;2021;1.071
25 Lleida;65 y más;% Extranjeros;Ambos sexos;2021;2,32
25 Lleida;65 y más;% Extranjeros;Hombres;2021;2,41
25 Lleida;65 y más;% Extranjeros;Mujeres;2021;2,25
27 Lugo;TOTAL EDADES;TOTAL;Ambos sexos;2021;326.013
27 Lugo;TOTAL EDADES;TOTAL;Hombres;2021;157.892
27 Lugo;TOTAL EDADES;TOTAL;Mujeres;2021;168.121
27 Lugo;TOTAL EDADES;Españoles;Ambos sexos;2021;309.500
27 Lugo;TOTAL EDADES;Españoles;Hombres;2021;149.630
27 Lugo;TOTAL EDADES;Españoles;Mujeres;2021;159.870
27 Lugo;TOTAL EDADES;Extranjeros;Ambos sexos;2021;16.513
27 Lugo;TOTAL EDADES;Extranjeros;Hombres;2021;8.262
27 Lugo;TOTAL EDADES;Extranjeros;Mujeres;2021;8.251
27 Lugo;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;5,07
27 Lugo;TOTAL EDADES;% Extranjeros;Hombres;2021;5,23
27 Lugo;TOTAL EDADES;% Extranjeros;Mujeres;2021;4,91
27 Lugo;0-15 años;TOTAL;Ambos sexos;2021;34.912
27 Lugo;0-15 años;TOTAL;Hombres;2021;17.738
27 Lugo;0-15 años;TOTAL;Mujeres;2021;17.174
27 Lugo;0-15 años;Españoles;Ambos sexos;2021;32.537
27 Lugo;0-15 años;Españoles;Hombres;2021;16.550
27 Lugo;0-15 años;Españoles;Mujeres;2021;15.987
27 Lugo;0-15 años;Extranjeros;Ambos sexos;2021;2.375
27 Lugo;0-15 años;Extranjeros;Hombres;2021;1.188
27 Lugo;0-15 años;Extranjeros;Mujeres;2021;1.187
27 Lugo;0-15 años;% Extranjeros;Ambos sexos;2021;6,80
27 Lugo;0-15 años;% Extranjeros;Hombres;2021;6,70
27 Lugo;0-15 años;% Extranjeros;Mujeres;2021;6,91
27 Lugo;16-64 años;TOTAL;Ambos sexos;2021;194.602
27 Lugo;16-64 años;TOTAL;Hombres;2021;97.561
27 Lugo;16-64 años;TOTAL;Mujeres;2021;97.041
27 Lugo;16-64 años;Españoles;Ambos sexos;2021;181.233
27 Lugo;16-64 años;Españoles;Hombres;2021;90.821
27 Lugo;16-64 años;Españoles;Mujeres;2021;90.412
27 Lugo;16-64 años;Extranjeros;Ambos sexos;2021;13.369
27 Lugo;16-64 años;Extranjeros;Hombres;2021;6.740
27 Lugo;16-64 años;Extranjeros;Mujeres;2021;6.629
27 Lugo;16-64 años;% Extranjeros;Ambos sexos;2021;6,87
27 Lugo;16-64 años;% Extranjeros;Hombres;2021;6,91
27 Lugo;16-64 años;% Extranjeros;Mujeres;2021;6,83
27 Lugo;65 y más;TOTAL;Ambos sexos;2021;96.499
27 Lugo;65 y más;TOTAL;Hombres;2021;42.593
27 Lugo;65 y más;TOTAL;Mujeres;2021;53.906
27 Lugo;65 y más;Españoles;Ambos sexos;2021;95.730
27 Lugo;65 y más;Españoles;Hombres;2021;42.259
27 Lugo;65 y más;Españoles;Mujeres;2021;53.471
27 Lugo;65 y más;Extranjeros;Ambos sexos;2021;769
27 Lugo;65 y más;Extranjeros;Hombres;2021;334
27 Lugo;65 y más;Extranjeros;Mujeres;2021;435
27 Lugo;65 y más;% Extranjeros;Ambos sexos;2021;0,80
27 Lugo;65 y más;% Extranjeros;Hombres;2021;0,78
27 Lugo;65 y más;% Extranjeros;Mujeres;2021;0,81
28 Madrid;TOTAL EDADES;TOTAL;Ambos sexos;2021;6.751.251
28 Madrid;TOTAL EDADES;TOTAL;Hombres;2021;3.229.700
28 Madrid;TOTAL EDADES;TOTAL;Mujeres;2021;3.521.551
28 Madrid;TOTAL EDADES;Españoles;Ambos sexos;2021;5.796.129
28 Madrid;TOTAL EDADES;Españoles;Hombres;2021;2.778.318
28 Madrid;TOTAL EDADES;Españoles;Mujeres;2021;3.017.811
28 Madrid;TOTAL EDADES;Extranjeros;Ambos sexos;2021;955.122
28 Madrid;TOTAL EDADES;Extranjeros;Hombres;2021;451.382
28 Madrid;TOTAL EDADES;Extranjeros;Mujeres;2021;503.740
28 Madrid;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;14,15
28 Madrid;TOTAL EDADES;% Extranjeros;Hombres;2021;13,98
28 Madrid;TOTAL EDADES;% Extranjeros;Mujeres;2021;14,30
28 Madrid;0-15 años;TOTAL;Ambos sexos;2021;1.061.290
28 Madrid;0-15 años;TOTAL;Hombres;2021;544.274
28 Madrid;0-15 años;TOTAL;Mujeres;2021;517.016
28 Madrid;0-15 años;Españoles;Ambos sexos;2021;924.784
28 Madrid;0-15 años;Españoles;Hombres;2021;474.314
28 Madrid;0-15 años;Españoles;Mujeres;2021;450.470
28 Madrid;0-15 años;Extranjeros;Ambos sexos;2021;136.506
28 Madrid;0-15 años;Extranjeros;Hombres;2021;69.960
28 Madrid;0-15 años;Extranjeros;Mujeres;2021;66.546
28 Madrid;0-15 años;% Extranjeros;Ambos sexos;2021;12,86
28 Madrid;0-15 años;% Extranjeros;Hombres;2021;12,85
28 Madrid;0-15 años;% Extranjeros;Mujeres;2021;12,87
28 Madrid;16-64 años;TOTAL;Ambos sexos;2021;4.476.865
28 Madrid;16-64 años;TOTAL;Hombres;2021;2.182.460
28 Madrid;16-64 años;TOTAL;Mujeres;2021;2.294.405
28 Madrid;16-64 años;Españoles;Ambos sexos;2021;3.699.005
28 Madrid;16-64 años;Españoles;Hombres;2021;1.816.835
28 Madrid;16-64 años;Españoles;Mujeres;2021;1.882.170
28 Madrid;16-64 años;Extranjeros;Ambos sexos;2021;777.860
28 Madrid;16-64 años;Extranjeros;Hombres;2021;365.625
28 Madrid;16-64 años;Extranjeros;Mujeres;2021;412.235
28 Madrid;16-64 años;% Extranjeros;Ambos sexos;2021;17,38
28 Madrid;16-64 años;% Extranjeros;Hombres;2021;16,75
28 Madrid;16-64 años;% Extranjeros;Mujeres;2021;17,97
28 Madrid;65 y más;TOTAL;Ambos sexos;2021;1.213.096
28 Madrid;65 y más;TOTAL;Hombres;2021;502.966
28 Madrid;65 y más;TOTAL;Mujeres;2021;710.130
28 Madrid;65 y más;Españoles;Ambos sexos;2021;1.172.340
28 Madrid;65 y más;Españoles;Hombres;2021;487.169
28 Madrid;65 y más;Españoles;Mujeres;2021;685.171
28 Madrid;65 y más;Extranjeros;Ambos sexos;2021;40.756
28 Madrid;65 y más;Extranjeros;Hombres;2021;15.797
28 Madrid;65 y más;Extranjeros;Mujeres;2021;24.959
28 Madrid;65 y más;% Extranjeros;Ambos sexos;2021;3,36
28 Madrid;65 y más;% Extranjeros;Hombres;2021;3,14
28 Madrid;65 y más;% Extranjeros;Mujeres;2021;3,51
29 Málaga;TOTAL EDADES;TOTAL;Ambos sexos;2021;1.695.651
29 Málaga;TOTAL EDADES;TOTAL;Hombres;2021;829.976
29 Málaga;TOTAL EDADES;TOTAL;Mujeres;2021;865.675
29 Málaga;TOTAL EDADES;Españoles;Ambos sexos;2021;1.422.650
29 Málaga;TOTAL EDADES;Españoles;Hombres;2021;697.350
29 Málaga;TOTAL EDADES;Españoles;Mujeres;2021;725.300
29 Málaga;TOTAL EDADES;Extranjeros;Ambos sexos;2021;273.001
29 Málaga;TOTAL EDADES;Extranjeros;Hombres;2021;132.626
29 Málaga;TOTAL EDADES;Extranjeros;Mujeres;2021;140.375
29 Málaga;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;16,10
29 Málaga;TOTAL EDADES;% Extranjeros;Hombres;2021;15,98
29 Málaga;TOTAL EDADES;% Extranjeros;Mujeres;2021;16,22
29 Málaga;0-15 años;TOTAL;Ambos sexos;2021;273.635
29 Málaga;0-15 años;TOTAL;Hombres;2021;140.506
29 Málaga;0-15 años;TOTAL;Mujeres;2021;133.129
29 Málaga;0-15 años;Españoles;Ambos sexos;2021;239.723
29 Málaga;0-15 años;Españoles;Hombres;2021;123.113
29 Málaga;0-15 años;Españoles;Mujeres;2021;116.610
29 Málaga;0-15 años;Extranjeros;Ambos sexos;2021;33.912
29 Málaga;0-15 años;Extranjeros;Hombres;2021;17.393
29 Málaga;0-15 años;Extranjeros;Mujeres;2021;16.519
29 Málaga;0-15 años;% Extranjeros;Ambos sexos;2021;12,39
29 Málaga;0-15 años;% Extranjeros;Hombres;2021;12,38
29 Málaga;0-15 años;% Extranjeros;Mujeres;2021;12,41
29 Málaga;16-64 años;TOTAL;Ambos sexos;2021;1.119.835
29 Málaga;16-64 años;TOTAL;Hombres;2021;554.231
29 Málaga;16-64 años;TOTAL;Mujeres;2021;565.604
29 Málaga;16-64 años;Españoles;Ambos sexos;2021;930.235
29 Málaga;16-64 años;Españoles;Hombres;2021;463.676
29 Málaga;16-64 años;Españoles;Mujeres;2021;466.559
29 Málaga;16-64 años;Extranjeros;Ambos sexos;2021;189.600
29 Málaga;16-64 años;Extranjeros;Hombres;2021;90.555
29 Málaga;16-64 años;Extranjeros;Mujeres;2021;99.045
29 Málaga;16-64 años;% Extranjeros;Ambos sexos;2021;16,93
29 Málaga;16-64 años;% Extranjeros;Hombres;2021;16,34
29 Málaga;16-64 años;% Extranjeros;Mujeres;2021;17,51
29 Málaga;65 y más;TOTAL;Ambos sexos;2021;302.181
29 Málaga;65 y más;TOTAL;Hombres;2021;135.239
29 Málaga;65 y más;TOTAL;Mujeres;2021;166.942
29 Málaga;65 y más;Españoles;Ambos sexos;2021;252.692
29 Málaga;65 y más;Españoles;Hombres;2021;110.561
29 Málaga;65 y más;Españoles;Mujeres;2021;142.131
29 Málaga;65 y más;Extranjeros;Ambos sexos;2021;49.489
29 Málaga;65 y más;Extranjeros;Hombres;2021;24.678
29 Málaga;65 y más;Extranjeros;Mujeres;2021;24.811
29 Málaga;65 y más;% Extranjeros;Ambos sexos;2021;16,38
29 Málaga;65 y más;% Extranjeros;Hombres;2021;18,25
29 Málaga;65 y más;% Extranjeros;Mujeres;2021;14,86
30 Murcia;TOTAL EDADES;TOTAL;Ambos sexos;2021;1.518.486
30 Murcia;TOTAL EDADES;TOTAL;Hombres;2021;760.362
30 Murcia;TOTAL EDADES;TOTAL;Mujeres;2021;758.124
30 Murcia;TOTAL EDADES;Españoles;Ambos sexos;2021;1.296.162
30 Murcia;TOTAL EDADES;Españoles;Hombres;2021;640.253
30 Murcia;TOTAL EDADES;Españoles;Mujeres;2021;655.909
30 Murcia;TOTAL EDADES;Extranjeros;Ambos sexos;2021;222.324
30 Murcia;TOTAL EDADES;Extranjeros;Hombres;2021;120.109
30 Murcia;TOTAL EDADES;Extranjeros;Mujeres;2021;102.215
30 Murcia;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;14,64
30 Murcia;TOTAL EDADES;% Extranjeros;Hombres;2021;15,80
30 Murcia;TOTAL EDADES;% Extranjeros;Mujeres;2021;13,48
30 Murcia;0-15 años;TOTAL;Ambos sexos;2021;270.636
30 Murcia;0-15 años;TOTAL;Hombres;2021;139.378
30 Murcia;0-15 años;TOTAL;Mujeres;2021;131.258
30 Murcia;0-15 años;Españoles;Ambos sexos;2021;231.068
30 Murcia;0-15 años;Españoles;Hombres;2021;118.916
30 Murcia;0-15 años;Españoles;Mujeres;2021;112.152
30 Murcia;0-15 años;Extranjeros;Ambos sexos;2021;39.568
30 Murcia;0-15 años;Extranjeros;Hombres;2021;20.462
30 Murcia;0-15 años;Extranjeros;Mujeres;2021;19.106
30 Murcia;0-15 años;% Extranjeros;Ambos sexos;2021;14,62
30 Murcia;0-15 años;% Extranjeros;Hombres;2021;14,68
30 Murcia;0-15 años;% Extranjeros;Mujeres;2021;14,56
30 Murcia;16-64 años;TOTAL;Ambos sexos;2021;1.005.539
30 Murcia;16-64 años;TOTAL;Hombres;2021;514.187
30 Murcia;16-64 años;TOTAL;Mujeres;2021;491.352
30 Murcia;16-64 años;Españoles;Ambos sexos;2021;838.553
30 Murcia;16-64 años;Españoles;Hombres;2021;422.552
30 Murcia;16-64 años;Españoles;Mujeres;2021;416.001
30 Murcia;16-64 años;Extranjeros;Ambos sexos;2021;166.986
30 Murcia;16-64 años;Extranjeros;Hombres;2021;91.635
30 Murcia;16-64 años;Extranjeros;Mujeres;2021;75.351
30 Murcia;16-64 años;% Extranjeros;Ambos sexos;2021;16,61
30 Murcia;16-64 años;% Extranjeros;Hombres;2021;17,82
30 Murcia;16-64 años;% Extranjeros;Mujeres;2021;15,34
30 Murcia;65 y más;TOTAL;Ambos sexos;2021;242.311
30 Murcia;65 y más;TOTAL;Hombres;2021;106.797
30 Murcia;65 y más;TOTAL;Mujeres;2021;135.514
30 Murcia;65 y más;Españoles;Ambos sexos;2021;226.541
30 Murcia;65 y más;Españoles;Hombres;2021;98.785
30 Murcia;65 y más;Españoles;Mujeres;2021;127.756
30 Murcia;65 y más;Extranjeros;Ambos sexos;2021;15.770
30 Murcia;65 y más;Extranjeros;Hombres;2021;8.012
30 Murcia;65 y más;Extranjeros;Mujeres;2021;7.758
30 Murcia;65 y más;% Extranjeros;Ambos sexos;2021;6,51
30 Murcia;65 y más;% Extranjeros;Hombres;2021;7,50
30 Murcia;65 y más;% Extranjeros;Mujeres;2021;5,72
31 Navarra;TOTAL EDADES;TOTAL;Ambos sexos;2021;661.537
31 Navarra;TOTAL EDADES;TOTAL;Hombres;2021;327.465
31 Navarra;TOTAL EDADES;TOTAL;Mujeres;2021;334.072
31 Navarra;TOTAL EDADES;Españoles;Ambos sexos;2021;590.096
31 Navarra;TOTAL EDADES;Españoles;Hombres;2021;291.420
31 Navarra;TOTAL EDADES;Españoles;Mujeres;2021;298.676
31 Navarra;TOTAL EDADES;Extranjeros;Ambos sexos;2021;71.441
31 Navarra;TOTAL EDADES;Extranjeros;Hombres;2021;36.045
31 Navarra;TOTAL EDADES;Extranjeros;Mujeres;2021;35.396
31 Navarra;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;10,80
31 Navarra;TOTAL EDADES;% Extranjeros;Hombres;2021;11,01
31 Navarra;TOTAL EDADES;% Extranjeros;Mujeres;2021;10,60
31 Navarra;0-15 años;TOTAL;Ambos sexos;2021;106.792
31 Navarra;0-15 años;TOTAL;Hombres;2021;54.682
31 Navarra;0-15 años;TOTAL;Mujeres;2021;52.110
31 Navarra;0-15 años;Españoles;Ambos sexos;2021;93.857
31 Navarra;0-15 años;Españoles;Hombres;2021;48.073
31 Navarra;0-15 años;Españoles;Mujeres;2021;45.784
31 Navarra;0-15 años;Extranjeros;Ambos sexos;2021;12.935
31 Navarra;0-15 años;Extranjeros;Hombres;2021;6.609
31 Navarra;0-15 años;Extranjeros;Mujeres;2021;6.326
